"class","apsig","perinc","pcygsig","mxy","fwx","fwy","neighbordist","new1sig","new2sig","sub1sig","sub2sig","sub2minsub1","dsub1sub2","holeinref","bigapratio","relfwx","relfwy","roundness","wiggliness"
"Other",0.136718,-0.836004,-0.389178,0.0242502,-0.280662,0.0352452,-0.631497,0.403142,0.376115,-0.00900297,-0.0983084,-0.107756,-0.981443,0.447981,-0.721556,-0.581554,-0.103609,-0.982213,-0.78706
"Other",0.481976,-0.849715,-0.64611,0.105389,-0.115796,0.0611441,-0.935935,0.807741,0.828006,0.360946,0.341915,0.0583569,-0.939593,0.876905,-0.608738,-0.41675,-0.066303,-0.985597,-0.708555
"Other",0.15018,-0.722348,-0.00550547,0.0502045,-0.205627,0.109813,-0.670257,0.292414,0.240561,0.0634763,-0.196061,-0.256324,-0.114899,0.493651,-0.839281,-0.529366,-0.0624149,-0.999477,-0.787877
"Other",0.143042,-0.844714,-0.389327,0.0214576,-0.289832,0.172925,-0.673452,0.40877,0.373602,0.00844,-0.0646541,-0.0664079,-0.741083,0.430107,-0.726619,-0.603189,0.0139828,-0.928108,-0.803987
"Other",0.220079,-0.804339,-0.125092,0.0319527,-0.245304,0.138159,-0.356544,0.478602,0.421693,0.134677,0.00395613,-0.17374,-0.956946,0.315943,-0.704118,-0.553455,-0.0180454,-0.973298,-0.846818
"Other",0.204072,-0.841802,-0.507462,0.0679705,-0.185547,0.0298391,-0.683266,0.477282,0.498419,0.0273343,0.0272036,0.029695,-0.526301,0.607218,-0.680722,-0.496865,-0.0952302,-0.955204,-0.789663
"Other",0.0104007,-0.499366,-0.039256,0.0426071,-0.162209,0.287893,-0.109717,-0.132152,-0.167772,0.024022,-0.068965,-0.0464344,-0.878497,-0.204398,-0.70048,-0.513499,0.118987,-0.962122,-0.837151
"Other",0.29728,-0.204293,0.250568,-0.115461,-0.169915,0.423546,0.0152045,0.252809,-0.0698675,0.237642,-0.146005,-0.420699,-0.586927,-0.0536319,-0.852248,-0.539244,0.20936,-0.930692,-0.887926
"Other",0.691613,-0.669308,-0.757174,0.08752,-0.261611,0.120102,0.220862,0.830186,0.841215,0.609462,0.562396,-0.438542,-0.962164,0.90079,-0.78328,-0.573943,-0.0483687,-0.986691,-0.914488
"Other",0.55126,-0.830697,-0.884575,0.00598661,-0.287631,0.131657,-0.758704,0.867811,0.856663,0.505684,0.424104,-0.248956,-0.133269,0.928533,-0.663177,-0.625063,-0.0369977,-0.998465,-0.803707
"Other",0.418102,-0.766229,-0.679431,0.00750952,-0.258656,0.107092,-0.450158,0.633005,0.680437,0.300276,0.263371,-0.255472,-0.656737,0.576071,-0.549604,-0.582841,-0.0464459,-0.996234,-0.804925
"Other",0.12422,-0.755843,-0.266574,0.0484096,-0.334026,0.112749,-0.846413,0.3279,0.176138,0.0087462,-0.131391,-0.059674,-0.226847,0.427523,-0.497299,-0.625647,-0.0369337,-0.990859,-0.716279
"Other",0.447975,-0.851066,-0.00829703,0.0722602,-0.260363,0.208751,-0.815133,0.791557,0.777564,0.344611,0.244352,-0.252531,-0.819961,0.851872,-0.595972,-0.557699,0.057754,-0.999808,-0.889144
"Other",0.692465,-0.637614,-0.774918,0.0516881,-0.29063,0.049975,0.237264,0.800855,0.810491,0.606157,0.602105,0.279111,-0.992896,0.787612,-0.756129,-0.572147,-0.0809906,-0.988406,-0.708479
"Other",-0.0340711,-0.270542,-0.139416,0.0426071,-0.205977,0.128914,0.224481,-0.153073,-0.0348198,-0.141119,-0.0669532,0.0963893,-0.564826,-0.153823,-0.54071,-0.541576,-0.0282526,-0.950107,-0.918643
"Other",0.600551,-0.762,-0.765004,0.0655251,-0.226284,0.113578,-0.75153,0.830146,0.82885,0.520052,0.495377,0.194364,-0.948924,0.808608,-0.507231,-0.545471,-0.0460287,-0.998899,-0.933331
"Other",0.363977,-0.758454,-0.252282,0.0500078,-0.282621,0.0509291,-0.752245,0.546058,0.511257,0.190048,0.14862,0.136883,-0.967207,0.642731,-0.813029,-0.587546,-0.0824607,-0.991669,-0.495251
"Other",0.261103,-0.901881,0.112001,-0.0261915,-0.259116,0.00422568,-0.530299,0.657819,0.689342,0.0716004,0.070269,0.0261371,-0.716458,0.629158,-0.121206,-0.587222,-0.138972,-0.975517,-0.809767
"Other",0.216408,-0.327471,0.145141,0.034196,-0.0560165,0.0034056,0.375773,0.114838,-0.165206,0.119394,-0.132174,-0.278609,-0.620788,-0.0538479,-0.838649,-0.38147,-0.128223,-0.943235,-0.887361
"Other",0.257338,-0.876629,-0.124447,0.0103407,-0.248007,0.0633343,-0.896581,0.610438,0.555747,0.153274,-0.0190991,-0.212968,-0.738456,0.657819,-0.844864,-0.584758,-0.0896054,-0.994788,-0.864622
"Other",0.0735113,-0.0230863,-0.415477,0.0440123,-0.327449,0.120504,0.503945,-0.0495682,-0.18384,-0.0722666,-0.225058,-0.143602,-0.211995,-0.052956,-0.646665,-0.649495,-0.0749459,-0.995508,-0.836981
"Other",0.24405,0.017785,0.184532,-0.0111555,0.118341,0.0721507,-0.0507612,0.203824,-0.114577,0.182581,-0.159602,-0.355844,-0.63876,-0.179654,-0.808395,-0.188674,-0.0861025,-0.880294,-0.933447
"Other",0.152886,-0.77939,-0.291555,-0.00305424,-0.163542,0.0364489,-0.369521,0.316417,0.312246,-0.0296391,-0.0661343,-0.044202,-0.930029,0.240986,-0.389534,-0.44123,-0.0882552,-0.914475,-0.800478
"Other",0.537835,-0.809901,-0.698676,0.102881,-0.19644,0.194052,-0.513936,0.84296,0.842267,0.493873,0.426794,-0.376229,-0.914875,0.667376,-0.494603,-0.513318,0.0187575,-0.977838,-0.828956
"Other",0.304887,-0.811497,-0.526259,0.0366883,-0.255475,0.124239,-0.976431,0.490321,0.611465,0.231666,0.0169248,-0.453752,-0.508774,0.68634,-0.644173,-0.590204,-0.0463435,-0.999802,-0.920946
"Other",0.190443,-0.800323,-0.321567,0.00122565,-0.17767,0.14055,-0.499979,0.442462,0.415839,-0.00192468,0.0594584,0.145423,-0.82666,0.32164,-0.411642,-0.504526,-0.0134683,-0.971698,-0.756857
"Other",0.778605,-0.488923,-0.818624,0.0348302,-0.137126,0.0684721,-0.246006,0.798303,0.796956,0.716096,0.659322,-0.591099,-0.845525,0.545591,-0.570895,-0.497405,-0.0751077,-0.975201,-0.956932
"Other",0.156338,-0.785176,-0.0272318,0.0393935,-0.293429,0.178606,-0.540773,0.349639,0.347615,-0.0748156,-0.0163431,0.0813048,-0.768308,0.333176,-0.849909,-0.580067,0.0297172,-0.978153,-0.49182
"Other",0.866969,-0.540417,-0.486316,0.0459089,-0.26639,0.0557596,-0.968159,0.925843,0.923582,0.863883,0.845264,-0.458325,-0.979424,-0.636932,-0.804559,-0.577241,-0.08802,-0.995415,-0.891565
"Other",0.200188,-0.088017,-0.0571433,0.0348316,-0.187241,-0.0173181,0.330009,-0.0957919,0.123526,-0.126671,0.0813783,0.19958,-0.567456,-0.0760434,-0.774868,-0.464974,-0.132298,-0.942553,-0.76014
"Other",0.255243,-0.802168,0.0757156,0.152221,-0.318816,0.0399053,-0.728627,0.48349,0.518303,0.0850425,0.108891,0.0798324,-0.650612,0.61015,-0.722792,-0.610934,-0.0892695,-0.945539,-0.893288
"Other",0.115423,-0.855503,0.0196473,0.0407081,-0.194572,0.0873715,-0.451412,0.395897,0.330828,-0.0428796,-0.154646,-0.10139,-0.625496,0.330905,-0.75852,-0.506861,-0.0579806,-1,-0.918643
"Other",0.289702,-0.76994,-0.519045,0.0329402,-0.202418,0.0749479,-0.573092,0.534691,0.486683,0.188124,0.0889939,-0.111945,-0.88329,0.497705,-0.586014,-0.513269,-0.0889254,-0.997842,-0.92178
"Other",0.302886,-0.81659,-0.152518,0.0645152,-0.361044,0.0915835,-0.722953,0.602702,0.587505,0.180268,0.0901593,-0.182347,-0.972839,0.597655,-0.663792,-0.618479,-0.0427852,-0.973266,-0.830454
"Other",0.414867,-0.0607859,0.234147,0.117696,-0.0131149,0.163626,0.174652,-0.137434,0.460269,-0.115138,0.412477,0.506192,-0.678944,0.0655648,-0.722792,-0.348883,-0.0126351,-0.944903,-0.88661
"Other",0.241277,-0.854004,-0.27382,0.07853,-0.244948,0.25755,-0.327165,0.549011,0.526803,0.130955,0.14672,0.162191,-0.858776,0.269498,-0.454379,-0.572709,0.0735829,-0.906206,-0.082847
"Other",0.184349,-0.151403,0.0462948,0.0406036,-0.242338,0.168425,0.0846178,0.0934092,0.107568,0.0666595,0.0583013,0.0594977,-0.754218,-0.154956,-0.827446,-0.530208,0.0322746,-0.997845,-0.725715
"Other",0.355665,-0.81311,-0.416819,0.113455,-0.222741,0.154359,-0.375859,0.611943,0.718393,0.251585,0.288739,-0.200569,-0.949572,0.450835,-0.651511,-0.563023,-0.0233188,-0.979945,-0.656178
"Other",0.496803,-0.570831,0.344944,0.0506729,-0.142253,0.224111,-0.776411,0.524713,0.549567,0.37398,0.35785,0.00794401,-0.993689,0.679591,0.259317,-0.461858,0.0412726,-0.999922,-0.966943
"Other",0.12553,-0.512858,0.212729,0.041013,0.0360421,0.235863,0.232845,-0.0483352,-0.145598,0.143614,0.0939556,-0.135512,-0.952869,-0.291928,-0.824167,-0.294502,0.0646118,-0.978153,-0.935562
"Other",0.598598,-0.730566,0.298641,0.126987,-0.215658,0.0922294,-0.93953,0.799873,0.804718,0.515849,0.448061,-0.465534,-0.922142,0.818495,-0.708156,-0.564913,-0.0831471,-0.97237,-0.886706
"Other",0.234913,-0.341335,-0.0746296,0.0426712,-0.268521,0.0475767,-0.355799,0.197858,0.0150323,0.147887,-0.0861396,-0.306611,-0.834419,-0.0826523,-0.63063,-0.577688,-0.0735214,-0.997845,-0.725715
"Other",0.291832,-0.0786195,0.0715037,0.0756087,-0.0526522,0.0530571,0.216156,0.216924,-0.0806286,0.20162,-0.130591,-0.373672,-0.869682,0.0189628,-0.744503,-0.348842,-0.0835496,-0.947902,-0.878972
"Other",0.288576,-0.81041,0.139544,0.043496,-0.143684,0.0725099,-0.455534,0.586268,0.560999,0.144588,0.11308,0.0671119,-0.898095,0.376902,-0.6938,-0.465445,-0.0723988,-0.944656,0.188619
"Other",0.178713,-0.776722,-0.120677,0.0683327,-0.253265,0.188805,-0.807273,0.350209,0.321353,-0.0104325,-0.0353973,0.0169836,-0.903919,0.43015,-0.416076,-0.545566,0.0383411,-0.959643,-0.77318
"Other",0.375554,-0.891101,-0.639852,0.063548,-0.196646,0.0540779,-0.845568,0.753754,0.756242,0.229865,0.224552,0.16889,-0.600638,0.826024,-0.638779,-0.463492,-0.0772907,-0.983664,-0.745398
"Other",0.124651,-0.902959,-0.324214,0.0404986,-0.297774,0.133329,-0.492142,0.445029,0.446095,-0.00025622,-0.237765,-0.216688,0.559832,0.379622,-0.64956,-0.610838,-0.0110002,-0.982744,0.0637386
"Other",0.268376,-0.826723,-0.252281,0.0929001,-0.248401,0.056522,-0.628801,0.571614,0.554078,0.148701,0.026875,-0.225922,-0.806518,0.503137,-0.402545,-0.570964,-0.0908944,-0.964129,-0.844711
"Other",0.408148,-0.781453,-0.370656,0.144992,-0.279312,0.200973,-0.743985,0.519376,0.707996,0.152704,0.249088,-0.159472,-0.681899,0.667598,-0.387491,-0.596631,0.0243716,-0.979233,-0.815177
"Other",0.375559,-0.7854,-0.550188,0.0637511,-0.05942,0.190008,-0.993828,0.619947,0.717032,0.2453,0.247989,-0.303368,-0.920616,0.680869,-0.771498,-0.406769,0.0154063,-0.993699,-0.935842
"Other",0.186594,-0.804582,-0.338193,0.0580981,-0.285963,0.0546728,-0.611326,0.43266,0.386736,0.0214895,-0.0417524,-0.0283471,-0.828649,0.420016,-0.674994,-0.565145,-0.0773583,-0.992548,-0.861327
"Other",0.142311,-0.763425,-0.279482,0.0463288,-0.313834,0.0577637,-0.665262,0.324606,0.285821,0.0107158,-0.106492,-0.142627,-0.810169,0.306598,-0.684449,-0.620782,-0.0828852,-0.990859,-0.716279
"Other",0.0695596,-0.843331,-0.112997,0.0222648,-0.164253,0.10267,-0.386484,0.305207,0.261135,-0.0630163,-0.0933847,0.00319209,-0.476274,0.166982,-0.805713,-0.490283,-0.0450236,-0.990553,-0.69838
"Other",0.134824,-0.857744,-0.241355,0.0426071,-0.297168,0.0627459,0.207481,0.432508,0.388362,0.0263398,-0.0837957,-0.122918,-0.572957,0.558828,-0.834282,-0.585061,-0.0796827,-0.924783,-0.743363
"Other",0.648986,-0.740101,-0.78179,0.152927,-0.177671,0.134538,-0.832314,0.827285,0.884957,0.534962,0.550955,0.24385,-0.961001,0.884419,-0.70284,-0.542645,-0.0509433,-0.963415,-0.905791
"Other",0.135798,0.0812666,-0.131288,0.0410667,-0.351947,0.0569993,-0.160466,0.0607918,-0.0261373,0.0403154,-0.0696979,-0.19856,-0.826479,-0.132804,-0.704006,-0.642026,-0.0880821,-1,-0.829083
"Other",0.259384,-0.758435,-0.341641,0.0162497,-0.239449,0.0925221,-0.423799,0.456697,0.441453,0.122047,0.105759,0.0679263,-0.885234,0.304591,-0.625759,-0.560516,-0.0496616,-0.977027,-0.732776
"Other",0.280499,-0.612458,0.254481,0.0438087,-0.0772617,0.299987,-0.173134,0.361488,0.267116,0.196933,0.0689233,-0.192708,-0.827574,0.173469,-0.812104,-0.427001,0.108621,-0.998029,-0.267168
"Other",0.254609,-0.177619,0.059077,0.0233524,-0.228242,0.109515,0.324458,0.21566,-0.121774,0.193926,-0.196187,-0.385823,-0.65926,0.046779,-0.705995,-0.569084,-0.0575735,-0.995077,-0.921445
"Other",0.430353,-0.818845,-0.693458,0.0449135,-0.301432,0.110106,-0.852838,0.711455,0.657982,0.291717,0.23456,0.199832,-0.983663,0.715661,-0.535757,-0.606645,-0.0506502,-0.991761,-0.666503
"Other",0.372523,-0.672822,-0.63168,0.0583845,-0.309745,0.0693169,0.110151,0.497938,0.504294,0.243153,0.202233,-0.0664282,-0.973934,0.465031,-0.713101,-0.600843,-0.0673417,-0.99733,-0.897677
"Other",0.295008,-0.652778,0.274526,0.0426071,0.030669,0.114496,-0.00377352,0.38056,0.370538,0.0579627,0.182536,0.283765,-0.517813,0.304078,-0.815187,-0.267958,-0.0380337,-0.961954,-0.810953
"Other",0.192102,-0.815026,-0.431183,0.0642377,-0.288197,0.113331,-0.951997,0.458242,0.39855,0.0563515,-0.0613459,-0.110074,-0.452168,0.52714,-0.57302,-0.596947,-0.0464814,-0.970556,-0.693847
"Other",0.111323,-0.811023,0.0411086,0.0365986,-0.182218,0.126867,0.125244,0.220278,0.373334,-0.187861,-0.0150868,0.0579771,-0.260188,0.477785,-0.845926,-0.500174,-0.0401574,-0.989951,-0.691685
"Other",0.0988067,-0.793102,-0.1567,0.049589,-0.355281,0.0927994,-0.93769,0.241654,0.222036,-0.0856065,-0.107387,-0.00942945,-0.768501,0.420598,-0.556232,-0.628275,-0.040763,-0.990859,-0.716279
"Other",0.327381,-0.695439,0.173694,0.0427671,-0.153701,0.198517,-0.883592,0.418416,0.42154,0.158168,0.137816,0.0659649,-0.893314,0.547703,-0.750962,-0.440822,0.0684771,-0.993729,-0.883635
"Other",0.619634,-0.778665,-0.7805,0.0434231,-0.266698,0.0551052,-0.732088,0.872651,0.85456,0.547617,0.465616,-0.0585817,-0.976182,0.893863,0.271802,-0.562416,-0.0728533,-0.998575,-0.889782
"Other",0.520731,-0.810895,-0.658553,0.180884,-0.155022,0.150804,-0.706431,0.780786,0.828901,0.377868,0.378911,0.0398555,-0.889575,0.827924,-0.668522,-0.504808,-0.042843,-0.963544,-0.877397
"Other",0.58639,-0.768568,-0.627834,0.0305892,-0.307203,0.0922085,-0.699474,0.831076,0.720404,0.506613,0.360326,0.300374,-0.921245,0.821375,-0.601844,-0.600585,-0.0494179,-0.985722,-0.808566
"Other",0.265639,0.268271,0.176249,0.0428203,-0.0379381,0.348837,0.823485,0.229821,-0.114741,0.19306,-0.156825,-0.350431,-0.790571,-0.0183392,-0.855919,-0.365617,0.20343,-0.978135,-0.536602
"Other",0.209528,-0.472014,-0.0257123,0.00669514,-0.130855,0.300758,0.09416,-0.0493987,-0.0774422,0.0129493,-0.0339556,-0.0380825,-0.901176,-0.215416,-0.677339,-0.471608,0.120191,-0.972659,-0.474896
"Other",0.199284,-0.770093,-0.136989,0.100869,-0.112999,0.252169,-0.361903,0.375115,0.343687,0.0718351,-0.100675,-0.214775,-0.940183,0.306095,-0.66265,-0.421328,0.0855204,-0.966868,-0.641384
"Other",0.288743,-0.836802,-0.146413,0.134337,-0.0794256,0.296482,-0.569678,0.578721,0.593575,0.132148,0.112378,0.0563241,-0.819,0.530817,-0.602806,-0.360894,0.15473,-0.991809,-0.563201
"Other",0.274894,0.230244,0.0263064,0.0598497,-0.154745,0.014812,0.277382,0.175503,-0.207897,0.173019,-0.245947,-0.355578,-0.351321,-0.0731719,-0.46376,-0.42758,-0.106219,-0.916455,-0.912581
"Other",0.723077,-0.73175,-0.957897,0.0612317,-0.22353,0.053155,-0.9235,0.919865,0.9268,0.653654,0.638038,0.552519,-0.957605,0.924193,-0.716689,-0.570875,-0.0904921,-0.975077,-0.931574
"Other",0.115158,-0.789838,-0.405742,0.0210811,-0.277842,0.146803,-0.732801,0.324687,0.318333,-0.137391,-0.0276957,0.0980527,-0.00512095,0.318261,-0.639287,-0.604127,-0.0116036,-0.982213,-0.78706
"Other",0.136948,-0.0527812,-0.164244,0.0426071,-0.148937,-0.0322785,0.151416,0.0363395,-0.215392,0.0160794,-0.249044,-0.231103,-0.0949587,-0.0310666,-0.722792,-0.47379,-0.157218,-0.909356,-0.935562
"Other",0.575221,-0.842837,-0.825797,0.0825257,-0.252483,0.0759119,-0.633801,0.886814,0.878858,0.498471,0.410603,-0.27704,-0.960401,0.857148,-0.63678,-0.588141,-0.095667,-0.998754,-0.563317
"Other",0.252268,-0.177167,0.199006,0.0724354,-0.0656785,0.304209,0.0349135,0.0555304,0.196287,0.0428633,0.149471,0.202349,-0.870203,-0.139186,-0.722792,-0.408346,0.153227,-0.987388,-0.745294
"Other",0.752171,-0.668145,0.390991,0.0425806,-0.202946,0.0600367,-0.582915,0.879943,0.894043,0.66933,0.63992,-0.10751,-0.80154,0.894347,-0.713123,-0.515272,-0.0829323,-0.998306,-0.822637
"Other",0.182756,-0.805008,-0.367153,0.0763983,-0.169098,0.100801,-0.928579,0.401768,0.410881,0.0381329,-0.0560031,-0.164185,-0.944157,0.514677,-0.624494,-0.478641,-0.0343393,-0.947136,-0.613823
"Other",0.235034,-0.218356,0.211144,-0.0427847,0.0539056,0.409517,0.109154,0.217467,-0.0764818,0.207895,-0.0792658,-0.354729,-0.706122,-0.187537,-0.851074,-0.249855,0.242076,-0.991223,-0.194675
"Other",0.388393,-0.643441,0.286617,-0.122398,-0.219054,0.11618,-0.319461,0.522273,0.48299,0.326088,0.266249,0.109563,-0.953701,0.359934,-0.577926,-0.51451,-0.0284404,-0.982956,-0.332497
"Other",0.221155,-0.742043,-0.187235,0.0539154,-0.260835,0.16172,-0.802679,0.340186,0.186181,-0.000502601,-0.0969595,0.0169263,-0.976687,0.497199,-0.858135,-0.561035,0.00218779,-0.995589,-0.792482
"Other",0.45911,-0.775441,-0.495924,-1.50831e-05,-0.324241,0.238156,-0.915445,0.699604,0.686522,0.331857,0.320928,0.26344,-0.971286,0.712169,-0.360167,-0.615954,0.0728931,-0.999955,-0.790304
"Other",0.134254,-0.430528,-0.066324,0.0305435,-0.231069,0.304738,0.314905,0.177359,0.101757,0.0586711,-0.0284977,-0.145132,-0.892275,-0.149212,-0.667111,-0.564148,0.148151,-0.981647,-0.718885
"Other",0.237491,-0.23575,0.120679,0.0229,-0.108493,0.19362,0.0804529,0.057217,0.082098,0.0497509,0.0510716,0.132086,-0.73161,-0.067469,-0.75438,-0.430352,0.0425992,-0.994483,-0.86341
"Other",0.209868,-0.819894,-0.114565,0.0175583,-0.339132,0.0998602,-0.667056,0.429916,0.388,0.0462551,-0.0534678,-0.107811,-0.767732,0.460792,-0.683263,-0.646831,-0.0578684,-0.977022,-0.608055
"Other",0.149902,-0.796324,-0.407399,0.0910578,-0.192852,0.215204,-0.681082,0.383594,0.360517,0.00139571,-0.0326233,0.00128479,-0.803758,0.417782,-0.438397,-0.547599,0.0279948,-0.96919,-0.582237
"Other",0.211097,-0.747829,-0.459021,0.0202752,-0.25914,0.102233,-0.826209,0.369767,0.364819,0.0536272,-0.00616301,-0.094003,-0.189639,0.427885,-0.483101,-0.582872,-0.0543942,-0.999315,-0.827072
"Other",0.233885,-0.713637,-0.0164442,0.0501222,-0.173915,0.0979399,-0.324631,0.390179,0.328319,0.10629,-0.0067202,-0.148739,-0.851307,0.236223,-0.539288,-0.492619,-0.0512648,-0.942553,-0.76014
"Other",0.0039762,-0.29586,-0.0473054,0.0352645,-0.0712872,0.121691,0.404726,0.0718337,0.0012935,0.0545903,-0.0238115,-0.111067,-0.930304,-0.240699,-0.735798,-0.420582,-0.0467527,-0.984759,-0.870307
"Other",0.249986,-0.836284,-0.523573,-0.0149405,-0.19434,0.0367089,-0.83414,0.554715,0.541644,0.128512,0.0705032,-0.041998,-0.834705,0.602379,-0.556772,-0.505549,-0.0906558,-0.986268,-0.738836
"Other",0.269146,-0.809529,-0.337576,0.0786785,-0.187995,0.168755,-0.892738,0.527189,0.487329,0.140529,0.0199184,-0.180058,-0.856428,0.557732,-0.616851,-0.49435,0.0323046,-0.971042,-0.56207
"Other",0.290952,-0.835718,0.010303,0.0835951,-0.308582,0.265608,-0.514181,0.562862,0.576728,0.136157,-0.0231958,-0.289277,-0.458528,0.478716,-0.635498,-0.61249,0.0980265,-0.993152,-0.490221
"Other",0.298053,0.179146,0.169064,0.0436094,-0.0254925,0.156926,0.627471,0.236654,0.22593,0.15329,0.111949,-0.113146,-0.924388,-0.0569807,-0.735798,-0.519338,-0.0229887,-0.976918,-0.968662
"Other",0.297666,-0.769932,0.0550078,0.0953636,-0.0759716,0.167415,-0.360682,0.498903,0.47074,0.225632,0.0952472,-0.261159,-0.170543,0.361839,-0.0318221,-0.405471,0.0145774,-0.966244,-0.708555
"Other",0.712653,-0.581552,0.504844,0.0244676,-0.158393,0.100315,-0.994446,0.889214,0.653725,0.796477,0.441788,-0.358036,-0.831993,0.953075,-0.83335,-0.502088,-0.0699243,-0.996838,-0.966518
"Other",0.171916,-0.711529,-0.332818,0.0412871,-0.276079,0.138549,-0.837781,0.30278,0.295933,0.0295755,-0.0525777,-0.141833,-0.865836,0.348361,-0.679295,-0.585765,-0.0151469,-0.985605,-0.888394
"Other",0.201551,-0.602432,0.0210348,0.0297733,-0.148216,0.189967,-0.328509,0.189449,0.169398,0.0398176,-0.052019,-0.158647,-0.792346,0.147582,-0.822383,-0.468211,0.0246784,-0.992548,-0.861327
"Other",0.186991,-0.9171,-0.319702,0.120018,-0.274552,0.0725833,-0.585569,0.577145,0.579441,0.0139024,-0.0288555,-0.0522294,-0.926689,0.458664,-0.190738,-0.554839,-0.0600055,-0.946123,-0.0364177
"Other",0.582834,-0.465456,-0.797067,0.0152582,-0.126432,0.0985649,-0.219099,0.580874,0.571915,0.490813,0.436039,-0.244173,-0.936493,0.409963,-0.408915,-0.492871,-0.0662369,-0.979833,-0.941393
"Other",0.221435,-0.0463146,0.185268,0.0383828,-0.134565,0.1233,0.504148,0.136929,0.0266912,0.112475,-0.0164867,-0.185897,-0.820971,-0.133312,-0.848744,-0.449646,-0.0386901,-0.696624,-0.122207
"Other",0.378833,-0.126785,0.200577,-0.00715324,-0.117758,0.102311,0.119072,0.285026,0.292357,0.271022,0.247224,-0.00920199,-0.65812,-0.190037,-0.762582,-0.448067,-0.0379979,-0.986681,-0.906977
"Other",0.378665,-0.854899,-0.486372,0.0137317,-0.280644,0.197788,-0.510206,0.710504,0.692481,0.288054,0.136147,-0.343262,-0.772032,0.582446,-0.492884,-0.586442,0.0644258,-0.97712,-0.760302
"Other",0.52772,-0.792361,0.0464096,0.0229202,-0.295449,0.0597956,-0.862492,0.765895,0.77113,0.405035,0.400143,0.256463,-0.945564,0.771686,-0.722792,-0.609985,-0.0646631,-0.901674,-0.509125
"Other",0.16442,-0.720512,-0.372629,0.048893,-0.207396,0.127266,-0.291313,0.30797,0.24754,0.0473704,-0.0681595,-0.121889,-0.747955,0.20814,-0.668608,-0.505767,-0.0195167,-0.99838,-0.888394
"Other",0.614788,-0.0714204,0.419043,-0.0627004,0.0212589,0.03138,0.179107,0.478837,0.603381,0.475686,0.573209,0.600911,-0.532474,0.060957,-0.838711,-0.329666,-0.11383,-0.881211,-0.935824
"Other",0.195707,-0.828709,-0.248006,0.0426071,-0.19239,0.10846,-0.770957,0.490838,0.403453,0.0784465,-0.0822709,-0.156319,-0.741798,0.497643,-0.463788,-0.497941,-0.0419765,-0.926648,-0.736663
"Other",0.0999148,-0.843452,-0.105762,0.0277306,-0.194208,0.0433836,-0.413471,0.357663,0.335666,-0.122348,-0.0497526,0.078443,-0.658463,0.247197,-0.252738,-0.48717,-0.0879955,-1,-0.918643
"Other",0.1957,-0.859349,-0.0984156,0.0587676,-0.272002,0.0478014,-0.633293,0.526784,0.558662,0.0368393,0.0210154,-0.0285027,-0.857436,0.613009,-0.652865,-0.584567,-0.0875214,-0.993192,-0.801361
"Other",0.121955,-0.671266,-0.0742322,0.0426071,-0.206386,0.105424,-0.646173,0.201753,0.227261,-0.0205393,-0.0860238,-0.13128,-0.930581,0.246996,-0.768364,-0.560961,-0.0678268,-0.924783,-0.743363
"Other",0.392842,-0.765447,-0.712724,0.0383489,-0.22395,0.0915721,-0.553872,0.600557,0.682225,0.293527,0.277762,-0.345068,-0.815823,0.580279,-0.615497,-0.533995,-0.0808414,-0.997842,-0.92178
